objectid,CNN,ST_NAME,ST_TYPE,DISTRICT,COLLECTN,PRKG_SPLY,YEAR,shape,data_as_of,data_loaded_at
14100,5173000,ELLIS,ST,06,REMOTE,24,2010,"LINESTRING (-122.411139801 37.785074596, -122.412782129 37.784866245)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4331,6824000,HAYES,ST,05,FIELD,12,2010,"LINESTRING (-122.436128964 37.775205931, -122.437798747 37.774991948)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4329,10185000,PAGE,ST,05,FIELD,23,2012,"LINESTRING (-122.4471227 37.770934642, -122.448767914 37.770730884)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
2109,6622000,HAIGHT,ST,05,REMOTE,6,2010,"LINESTRING (-122.450216976 37.769588945, -122.450710179 37.769526043)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3157,19943000,QUICKSTEP,LN,05,REMOTE,0,2014,"LINESTRING (-122.427942785 37.782940017, -122.428002351 37.783238402, -122.428628716 37.783158801)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12382,2515000,ASHBURY,ST,08,FIELD,49,2012,"LINESTRING (-122.44636926 37.767220257, -122.44596265 37.765216185)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12354,4809201,DIVISADERO,ST,05,FIELD,18,2010,"LINESTRING (-122.438926755 37.780588486, -122.438889832 37.7806642, -122.439050462 37.781468804, -122.439113935 37.781520353)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3347,10651000,POST,ST,05,FIELD,30,2010,"LINESTRING (-122.438019673 37.784530919, -122.439684678 37.784318674)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3351,4813201,DIVISADERO,ST,05,FIELD,18,2010,"LINESTRING (-122.439684678 37.784318674, -122.439654947 37.784407402, -122.439810444 37.785176042, -122.439872613 37.785247527)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4020,5061001,EDDY,ST,06,REMOTE,11,2014,"LINESTRING (-122.412595278 37.783932577, -122.413287606 37.783844774)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8925,5804000,FRANKLIN,ST,06,REMOTE,20,2010,"LINESTRING (-122.421520698 37.77802076, -122.421709307 37.778956864)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8921,5803000,FRANKLIN,ST,06,REMOTE,10,2010,"LINESTRING (-122.421426126 37.77755963, -122.421520698 37.77802076)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8920,5802000,FRANKLIN,ST,06,REMOTE,9,2010,"LINESTRING (-122.42133043 37.777090973, -122.421426126 37.77755963)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8835,12731000,TURK,ST,05,REMOTE,38,2010,"LINESTRING (-122.435424514 37.780077638, -122.437071865 37.779867396)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
9434,5202000,ELM,ST,06,REMOTE,12,2010,"LINESTRING (-122.41890131 37.781704787, -122.420451903 37.78150997)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3311,4129000,CLAYTON,ST,05,FIELD,19,2011,"LINESTRING (-122.449325874 37.77352485, -122.449143174 37.772578916)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8865,6041204,GEARY,BLVD,05,REMOTE,5,2010,"LINESTRING (-122.433775445 37.784412506, -122.434488839 37.784322097, -122.434562099 37.784151865)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8836,5189000,ELLIS,ST,05,REMOTE,37,2010,"LINESTRING (-122.435813742 37.781940323, -122.437446431 37.781727079)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
10950,12426000,TAYLOR,ST,06,FIELD,5,2010,"LINESTRING (-122.410700606 37.782895685, -122.410764828 37.783214313)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5255,12720000,TURK,ST,06,REMOTE,20,2010,"LINESTRING (-122.415693873 37.782585033, -122.416982997 37.782420417)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4550,5175000,ELLIS,ST,06,REMOTE,5,2010,"LINESTRING (-122.414430199 37.784657141, -122.414778473 37.784612948)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8933,13143201,VAN NESS,AVE,06,REMOTE,10,2010,"LINESTRING (-122.419255606 37.775147075, -122.419202284 37.775283857, -122.41940893 37.776280847, -122.419506294 37.77636887)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8613,5185000,ELLIS,ST,05,REMOTE,10,2010,"LINESTRING (-122.430050782 37.782672403, -122.430797881 37.782569888)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
9608,5061002,EDDY,ST,06,REMOTE,19,2014,"LINESTRING (-122.413287606 37.783844774, -122.414241573 37.783723783)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8477,13668000,WILMOT,ST,05,REMOTE,0,2014,"LINESTRING (-122.431909854 37.787696841, -122.433553256 37.787484162)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8470,5549000,FILLMORE,ST,05,REMOTE,19,2010,"LINESTRING (-122.43327158 37.786085429, -122.433459918 37.787020668)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8467,3338000,BUCHANAN,ST,05,REMOTE,24,2010,"LINESTRING (-122.430168382 37.787440825, -122.430355918 37.788368311)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8360,12734000,TURK,ST,05,REMOTE,17,2010,"LINESTRING (-122.438740183 37.77965963, -122.440396756 37.779438637)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8231,5532000,FILLMORE,ST,05,REMOTE,13,2014,"LINESTRING (-122.430260805 37.771173684, -122.430354563 37.771639807)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
9449,8896000,MCALLISTER,ST,06,REMOTE,36,2010,"LINESTRING (-122.421891572 37.779890106, -122.423541307 37.779673586)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12717,3280000,BRYANT,ST,06,REMOTE,30,2010,"LINESTRING (-122.393618076 37.783077854, -122.39472956 37.782199545)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12170,3283000,BRYANT,ST,06,REMOTE,6,2010,"LINESTRING (-122.396382254 37.780893507, -122.396845822 37.780527161)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5699,11039000,RITCH,ST,06,REMOTE,22,2010,"LINESTRING (-122.396382254 37.780893507, -122.394840319 37.779662743)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12741,12898002,CHANNEL,ST,06,REMOTE,38,2014,"LINESTRING (-122.394470612 37.772657021, -122.394909079 37.772310333)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12040,2132000,ALAMEDA,ST,10,FIELD,14,2010,"LINESTRING (-122.402926809 37.768648128, -122.40387382 37.768591089)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12171,7028000,HOWARD,ST,06,REMOTE,21,2010,"LINESTRING (-122.391645797 37.792005701, -122.392524623 37.791310971)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
6200,257000,04TH,ST,06,FIELD,13,2010,"LINESTRING (-122.400613071 37.781587666, -122.400149637 37.781217522)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3302,19986000,04TH,ST,06,REMOTE,18,2014,"LINESTRING (-122.391156017 37.770555976, -122.391070408 37.769660541)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
6618,551102,13TH,ST,06,REMOTE,0,2014,"LINESTRING (-122.418124661 37.769805529, -122.419742746 37.770069225, -122.42000832 37.770111449)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5615,12666000,TOWNSEND,ST,06,FIELD,48,2010,"LINESTRING (-122.401656681 37.771817127, -122.403877699 37.770062866)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5660,15052000,UNNAMED 191,,06,REMOTE,0,2014,"LINESTRING (-122.386370177 37.768050049, -122.38746917 37.767983878)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5650,15028000,MISSION ROCK,ST,06,REMOTE,36,2014,"LINESTRING (-122.389716741 37.772930795, -122.391373533 37.772830996)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5880,7726000,KANSAS,ST,10,FIELD,35,2013,"LINESTRING (-122.403759536 37.767316364, -122.403643055 37.76601707)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5706,179000,03RD,ST,06,REMOTE,35,2010,"LINESTRING (-122.394300037 37.78008973, -122.392749787 37.778851716)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
14060,5662000,FOLSOM,ST,06,REMOTE,32,2010,"LINESTRING (-122.398930332 37.783784933, -122.400374367 37.782644516)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
14024,169000,03RD,ST,06,REMOTE,0,2010,"LINESTRING (-122.399459824 37.78421364, -122.398930332 37.783784933)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
14070,8102000,LANGTON,ST,06,REMOTE,14,2010,"LINESTRING (-122.405285803 37.773856305, -122.404551948 37.773265784)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
14073,9096003,MISSION,ST,06,REMOTE,2,2014,"LINESTRING (-122.406023808 37.783091403, -122.406479403 37.782731636)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
14101,3073000,BRANNAN,ST,06,REMOTE,21,2010,"LINESTRING (-122.391308311 37.782453967, -122.392077449 37.78184617)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12894,11804000,SHERMAN,ST,06,FIELD,18,2013,"LINESTRING (-122.40647132 37.776964093, -122.405476062 37.776161979)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12815,12047000,SPEAR,ST,06,REMOTE,31,2010,"LINESTRING (-122.390971017 37.7900698, -122.389428942 37.788837779)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12826,13037000,UTAH,ST,10,FIELD,55,2010,"LINESTRING (-122.406677004 37.767142181, -122.406552825 37.765842271)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12832,510000,11TH,ST,06,FIELD,8,2010,"LINESTRING (-122.416575669 37.773906253, -122.416104162 37.773532376)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
13110,7047000,HOWARD,ST,06,FIELD,10,2010,"LINESTRING (-122.409387006 37.777977087, -122.409922649 37.77755341)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4049,3084000,BRANNAN,ST,06,FIELD,1,2010,"LINESTRING (-122.402046026 37.773967343, -122.402102571 37.773922646)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3142,15008000,MERRIMAC,ST,06,REMOTE,0,2014,"LINESTRING (-122.392859584 37.770909162, -122.392816241 37.770455946)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
7894,5674000,FOLSOM,ST,06,FIELD,13,2010,"LINESTRING (-122.408380113 37.776318388, -122.40884575 37.77595323)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
13719,13402000,WASHBURN,ST,06,FIELD,14,2010,"LINESTRING (-122.415127953 37.775889703, -122.413586546 37.774660228)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3165,145000,02ND,ST,06,REMOTE,4,2010,"LINESTRING (-122.392841607 37.782457101, -122.392612645 37.782274049)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3143,15027000,CHINA BASIN,ST,06,REMOTE,0,2014,"LINESTRING (-122.392944503 37.771797145, -122.393598358 37.771757743)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
11187,6708000,HARRISON,ST,06,REMOTE,11,2010,"LINESTRING (-122.389428942 37.788837779, -122.390319484 37.788134502)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
11189,382000,07TH,ST,10,REMOTE,26,2010,"LINESTRING (-122.39742241 37.768438135, -122.396653408 37.767825157)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
11191,168000,03RD,ST,06,REMOTE,0,2010,"LINESTRING (-122.400468484 37.785030284, -122.399459824 37.78421364)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
11206,5860000,FREMONT,ST,06,FIELD,19,2010,"LINESTRING (-122.398264448 37.791716058, -122.396689696 37.790461068)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12435,260000,04TH,ST,06,REMOTE,17,2010,"LINESTRING (-122.399079635 37.780362887, -122.398599521 37.779979401)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
12710,4194000,CLEMENTINA,ST,06,REMOTE,11,2010,"LINESTRING (-122.39500784 37.787717616, -122.395792641 37.787099544)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
10227,7834101,KING,ST,06,REMOTE,4,2010,"LINESTRING (-122.394035067 37.776332977, -122.394047051 37.77616385, -122.396054665 37.774570957, -122.396261345 37.774578067)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
10974,303000,05TH,ST,06,FIELD,11,2010,"LINESTRING (-122.401312102 37.778608333, -122.400297761 37.777799011)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
11396,6720000,HARRISON,ST,06,FIELD,6,2010,"LINESTRING (-122.401843274 37.779032132, -122.402384826 37.778604292)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
11448,6883000,HENRY ADAMS,ST,10,FIELD,64,2010,"LINESTRING (-122.404010426 37.769771794, -122.403912457 37.768679064, -122.40387382 37.768591089)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8144,10169000,PAGE,ST,06,REMOTE,26,2010,"LINESTRING (-122.420759893 37.774294398, -122.422407117 37.774084975)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
10012,253000,04TH,ST,06,REMOTE,0,2010,"LINESTRING (-122.403711753 37.784044438, -122.402708154 37.783259236)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
9934,370000,07TH,ST,06,FIELD,13,2010,"LINESTRING (-122.40993824 37.778416283, -122.409387006 37.777977087)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8102,6304000,GORDON,ST,06,REMOTE,12,2010,"LINESTRING (-122.410446264 37.773440987, -122.409683041 37.772837758)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8130,455000,09TH,ST,06,FIELD,12,2010,"LINESTRING (-122.411071359 37.773332625, -122.410691587 37.773024773)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8132,7053000,HOWARD,ST,06,FIELD,4,2010,"LINESTRING (-122.413586546 37.774660228, -122.413768848 37.774516258)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
10591,5652000,FOLSOM,ST,06,REMOTE,17,2010,"LINESTRING (-122.391858292 37.789369267, -122.392722833 37.788686662)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
10190,12664000,TOWNSEND,ST,06,FIELD,69,2013,"LINESTRING (-122.397206309 37.775332244, -122.399433131 37.773573456)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
9241,372000,07TH,ST,06,FIELD,6,2010,"LINESTRING (-122.40784206 37.776746109, -122.407289658 37.776305953)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
10597,136000,02ND,ST,06,REMOTE,13,2010,"LINESTRING (-122.397704485 37.786338616, -122.39723446 37.785963992)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
10003,139000,02ND,ST,06,FIELD,17,2010,"LINESTRING (-122.395895701 37.784896929, -122.395160622 37.784311011)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8098,6731000,HARRISON,ST,06,REMOTE,13,2010,"LINESTRING (-122.407767864 37.774351125, -122.408516331 37.7737597)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
8176,547000,12TH,ST,06,FIELD,13,2013,"LINESTRING (-122.413749611 37.770347345, -122.41353995 37.77025461, -122.413046081 37.77005172)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
7884,6730000,HARRISON,ST,06,FIELD,6,2010,"LINESTRING (-122.407405171 37.774637715, -122.407767864 37.774351125)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
7891,11114000,RODGERS,ST,06,FIELD,4,2013,"LINESTRING (-122.409481488 37.775451006, -122.408724751 37.77483571)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
7426,3397000,BURNS,PL,06,FIELD,6,2010,"LINESTRING (-122.414391993 37.772158116, -122.414920051 37.771724237)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
7423,9516000,NATOMA,ST,06,FIELD,15,2010,"LINESTRING (-122.414909744 37.77447569, -122.416104162 37.773532376)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
7712,328000,06TH,ST,06,FIELD,8,2010,"LINESTRING (-122.409245442 37.781398134, -122.408708672 37.780971183)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
6684,7525000,JESSIE,ST,06,REMOTE,0,2010,"LINESTRING (-122.415320569 37.776717704, -122.416525136 37.775764144)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
7424,9517000,NATOMA,ST,06,FIELD,11,2010,"LINESTRING (-122.416104162 37.773532376, -122.416912826 37.772816533)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
6119,7056000,HOWARD,ST,06,FIELD,24,2010,"LINESTRING (-122.41436769 37.774043327, -122.41556139 37.773100588)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5150,5863000,FREMONT,ST,06,REMOTE,10,2010,"LINESTRING (-122.395150932 37.7892347, -122.394323619 37.788575319)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5154,5655000,FOLSOM,ST,06,REMOTE,9,2010,"LINESTRING (-122.393597164 37.787996308, -122.39396192 37.7877083)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
6273,550201,13TH,ST,06,FIELD,30,2013,"LINESTRING (-122.415577016 37.769591161, -122.415718437 37.769614204, -122.416749738 37.769698503, -122.417637104 37.769817391, -122.417753194 37.769815079)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
6474,3294000,BRYANT,ST,06,REMOTE,26,2010,"LINESTRING (-122.405285803 37.773856305, -122.40635809 37.773008651)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
6476,4362000,CONVERSE,ST,06,REMOTE,9,2010,"LINESTRING (-122.408084899 37.772568863, -122.407501944 37.772104392)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
6482,6307000,GOUGH,ST,06,REMOTE,20,2010,"LINESTRING (-122.420344368 37.77177025, -122.421068074 37.77234392)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
6044,13038000,UTAH,ST,10,FIELD,56,2010,"LINESTRING (-122.406552825 37.765842271, -122.406429155 37.764547653)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
9691,3891000,CHANNEL,ST,10,REMOTE,0,2014,"LINESTRING (-122.399045712 37.769732331, -122.399041769 37.769568351, -122.4005828 37.768352558, -122.40078277 37.768361881)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
9573,6311000,GOUGH,ST,06,REMOTE,6,2010,"LINESTRING (-122.422229369 37.773151744, -122.422312068 37.77361913)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
9398,12677000,DIVISION,ST,06,FIELD,14,2010,"LINESTRING (-122.410813795 37.769053454, -122.411514759 37.768833031, -122.411758831 37.768692781)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
6126,512000,11TH,ST,06,FIELD,9,2010,"LINESTRING (-122.41556139 37.773100588, -122.415001655 37.772649474)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
6098,9543000,NEW MONTGOMERY,ST,06,REMOTE,0,2010,"LINESTRING (-122.400808594 37.787698947, -122.400503096 37.787450499)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
6100,7517000,JESSIE,ST,06,REMOTE,6,2010,"LINESTRING (-122.40034385 37.788442163, -122.401043045 37.787889613)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
11028,10993000,RHODE ISLAND,ST,10,FIELD,57,2013,"LINESTRING (-122.402926809 37.768648128, -122.402806995 37.767373219)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5229,12193000,STILLMAN,ST,06,REMOTE,66,2010,"LINESTRING (-122.394150515 37.78350351, -122.396379519 37.781750284)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5322,19988000,04TH,ST,06,REMOTE,8,2014,"LINESTRING (-122.390980396 37.768719027, -122.390890415 37.767777818)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5324,15039000,GENE FRIEND,WAY,06,REMOTE,0,2014,"LINESTRING (-122.392640594 37.768619152, -122.394049807 37.768534227)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4510,3279000,BRYANT,ST,06,FIELD,21,2010,"LINESTRING (-122.392840048 37.783692643, -122.393618076 37.783077854)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5326,15010000,FIFTH,ST,06,REMOTE,0,2014,"LINESTRING (-122.392730613 37.769560511, -122.392640594 37.768619152)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5211,9085000,MISSION,ST,06,REMOTE,2,2010,"LINESTRING (-122.394940238 37.79184209, -122.39581342 37.791152808)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3485,300001,05TH,ST,06,FIELD,2,2010,"LINESTRING (-122.402840617 37.779828524, -122.402704039 37.779719466)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
9446,5795000,FRANKLIN,ST,06,REMOTE,0,2010,"LINESTRING (-122.420698773 37.774007807, -122.420759893 37.774294398)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
13465,8588000,MABINI,ST,06,REMOTE,5,2010,"LINESTRING (-122.400374367 37.782644516, -122.39983345 37.78221338)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
9707,15167000,JESSIE EAST,ST,06,REMOTE,19,2014,"LINESTRING (-122.405398667 37.784432479, -122.404864795 37.784006614)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
9199,12177000,STEVENSON,ST,06,REMOTE,0,2014,"LINESTRING (-122.421440817 37.772639381, -122.421697317 37.772401877)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
6620,9110000,MISSION,ST,06,REMOTE,38,2010,"LINESTRING (-122.418618217 37.773053454, -122.418694667 37.772793497, -122.419173128 37.772001253, -122.419610665 37.771106738, -122.419645459 37.771005772)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5413,10046000,OTIS,ST,06,REMOTE,18,2010,"LINESTRING (-122.418618217 37.773053454, -122.418817487 37.772980211, -122.419671829 37.772303204)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4557,254000,04TH,ST,06,REMOTE,10,2010,"LINESTRING (-122.402708154 37.783259236, -122.401696202 37.782452743)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4884,269000,04TH,ST,06,REMOTE,0,2010,"LINESTRING (-122.394035067 37.776332977, -122.393355125 37.775787316)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3613,9642000,NORFOLK,ST,06,FIELD,12,2013,"LINESTRING (-122.414526088 37.771404651, -122.412751338 37.770388697)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3578,11797000,SHAW,ALY,06,REMOTE,0,2014,"LINESTRING (-122.398564292 37.788981173, -122.398020555 37.788556295)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4254,12531000,TERRY A FRANCOIS,BLVD,06,REMOTE,33,2010,"LINESTRING (-122.39002504 37.776300145, -122.388127875 37.776407214, -122.387898009 37.77640208, -122.387847917 37.776326481, -122.38773634 37.775872798, -122.387509993 37.773555454, -122.387407383 37.773339441)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4470,8713000,MARIPOSA,ST,10,REMOTE,12,2010,"LINESTRING (-122.388851284 37.764321835, -122.38985196 37.764260216)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4674,3088000,BRANNAN,ST,06,FIELD,36,2010,"LINESTRING (-122.403205081 37.773051102, -122.405424735 37.771296353)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5608,266000,04TH,ST,06,FIELD,4,2010,"LINESTRING (-122.395743954 37.777698421, -122.394981481 37.777089332)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
5606,2955000,BERRY,ST,06,FIELD,31,2013,"LINESTRING (-122.395576661 37.774030853, -122.397801138 37.772271935)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3300,19983000,04TH,ST,06,REMOTE,30,2014,"LINESTRING (-122.391373533 37.772830996, -122.391284248 37.771897177)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4304,12660000,TOWNSEND,ST,06,REMOTE,2,2010,"LINESTRING (-122.393286997 37.778427491, -122.393536576 37.7782304)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
3628,9112201,MISSION,ST,06,FIELD,10,2013,"LINESTRING (-122.42000832 37.770111449, -122.420152938 37.769885101, -122.420156355 37.769586781, -122.420106565 37.769107112, -122.420032091 37.769045446)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4016,115001,DELANCEY,ST,06,REMOTE,14,2010,"LINESTRING (-122.391165593 37.784774779, -122.391142129 37.78463695, -122.390856721 37.784410569)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
4017,116001,DELANCEY,ST,06,REMOTE,3,2010,"LINESTRING (-122.390856721 37.784410569, -122.390492645 37.784121786)",06/17/2024 10:06:23 AM,06/17/2024 10:08:07 AM
